ZONE,SD_TRANS_ALLMETERS_P_AREA,SUB_AREA,POLE,POLE_TYPE,POLE_STATUS,METER_TYPE,HOUSING_TYPE,VAULT_CAPACITY,MECH_KEY,VAULT_KEY,RFID,RFID_MATCH,TERMINAL,LOCATION,LATITUDE,LONGITUDE,CONTRACT_TYPE,SET_F_W_VERSION,REPORTED_F_W_VERSION,SET_IO_F_W_VERSION,REPORTED_IO_F_W_VERSION,CONFIG_ID,CONFIG_NAME,COLLECTION_ROUTE,COLLECTION_SUB_ROUTE,ORIGINAL_METER_INSTALL_DATE,TERMINAL_INSTALL_DATE,STREET_SIDE,STREET_DIRECTION,STREET_ADDRESS,DOME_COLOUR,BLOCK_NUMBER,ENFORCEMENT_ROUTE,MAINTENANCE_ROUTE,CARRIER,WARRANTY_EXPIRY
OVN,Tremont Pl - OVN,1300 Tremont Pl,TR-1332,None,Active,MK 5,795,-50,None,None,14657503,Yes,220276,Assigned to pole,39.741043,-104.992192,None,52.73.0,52.73.0,None,None,997,Overnight 2 Mon-Wed,CBD01,None,2010-05-07 00:00:00,2016-07-28 00:00:00,None,None,Tremont Pl,None,1300,None,TECH222,T-Mobile,2016-10-13 00:00:00
OVN,Tremont Pl - OVN,1300 Tremont Pl,TR-1334,None,Active,MK 5,795,-50,None,None,146574D4,Yes,222980,Assigned to pole,39.741111,-104.992107,None,52.73.0,52.73.0,None,None,997,Overnight 2 Mon-Wed,CBD01,None,2010-05-07 00:00:00,2014-01-02 00:00:00,None,None,Tremont Pl,None,1300,None,TECH222,T-Mobile,2015-01-02 00:00:00
OVN,Tremont Pl - OVN,1300 Tremont Pl,TR-1335,None,Active,MK 5,795,-50,None,None,14657C4F,Yes,219480,Assigned to pole,39.741098,-104.992392,None,52.73.0,52.73.0,None,None,332,Overnight  1 Tue-Thu,CBD01,None,2010-02-22 00:00:00,2015-02-25 00:00:00,None,None,Tremont Pl,None,1300,None,TECH222,T-Mobile,2015-04-08 00:00:00
OVN,Tremont Pl - OVN,1300 Tremont Pl,TR-1336,None,Active,MK 5,795,-50,None,None,1465750C,Yes,212920,Assigned to pole,39.741115,-104.992102,None,52.73.0,52.73.0,None,None,997,Overnight 2 Mon-Wed,CBD01,None,2010-05-07 00:00:00,2014-01-02 00:00:00,None,None,Tremont Pl,None,1300,None,TECH222,T-Mobile,2015-01-02 00:00:00
OVN,Tremont Pl - OVN,1300 Tremont Pl,TR-1337,None,Active,MK 5,795,-50,None,None,14657E0F,Yes,215061,Assigned to pole,39.741137,-104.992341,None,52.73.0,52.73.0,None,None,332,Overnight  1 Tue-Thu,CBD01,None,2010-02-22 00:00:00,2018-02-21 00:00:00,None,None,Tremont Pl,None,1300,None,TECH222,T-Mobile,2017-12-12 00:00:00
OVN,Court Pl - OVN,1600 Court Pl,CT-1631,None,Active,MK 5,795,-50,None,None,14657B81,Yes,215571,Assigned to pole,39.743199,-104.987918,None,52.73.0,52.73.0,None,None,332,Overnight  1 Tue-Thu,CBD09,None,2010-02-25 00:00:00,2013-10-25 00:00:00,None,None,Court Pl,None,1600,None,TECH222,T-Mobile,2014-10-25 00:00:00
OVN,Curtis St - OVN,1400 Curtis St,CU-1404,None,Active,MK 5,795,-50,None,None,1465750F,Yes,219733,Assigned to pole,39.745466,-104.996917,None,52.73.0,52.73.0,None,None,997,Overnight 2 Mon-Wed,CBD06,None,2010-05-07 00:00:00,2016-02-27 00:00:00,None,None,Curtis St,None,1400,None,TECH209,T-Mobile,2016-05-17 00:00:00
OVN,Curtis St - OVN,1400 Curtis St,CU-1406,None,Active,MK 5,795,-50,None,None,14657516,Yes,220201,Assigned to pole,39.74547,-104.996911,None,52.73.0,52.73.0,None,None,997,Overnight 2 Mon-Wed,CBD06,None,2010-05-07 00:00:00,2016-10-04 00:00:00,None,None,Curtis St,None,1400,None,TECH209,T-Mobile,2014-11-05 00:00:00
OVN,Curtis St - OVN,1400 Curtis St,CU-1408,None,Active,MK 5,795,-50,None,None,146574D3,Yes,230428,Assigned to pole,39.745534,-104.996832,None,52.73.0,52.73.0,None,None,997,Overnight 2 Mon-Wed,CBD06,None,2010-05-07 00:00:00,2017-12-27 00:00:00,None,None,Curtis St,None,1400,None,TECH209,T-Mobile,2015-06-12 00:00:00
OVN,Curtis St - OVN,1500 Curtis St,CU-1521,None,Active,MK 5,795,-50,None,None,036F25F9,Yes,223841,Assigned to pole,39.746794,-104.995431,None,52.73.0,52.73.0,None,None,332,Overnight  1 Tue-Thu,CBD08,None,2010-02-24 00:00:00,2017-02-13 00:00:00,None,None,Curtis St,None,1500,None,TECH209,T-Mobile,2014-12-17 00:00:00
OVN,Curtis St - OVN,1500 Curtis St,CU-1523,None,Active,MK 5,795,-50,None,None,036F256E,Yes,225573,Assigned to pole,39.746872,-104.995326,None,52.73.0,52.73.0,None,None,332,Overnight  1 Tue-Thu,CBD08,None,2010-02-24 00:00:00,2013-12-18 00:00:00,None,None,Curtis St,None,1500,None,TECH209,T-Mobile,2014-12-18 00:00:00
OVN,Curtis St - OVN,2100 Curtis St,CU-2104,None,Active,MK 3,795,-60,None,None,14A6C8B3,Yes,31171,Assigned to pole,39.751957,-104.988514,None,32.73.2,32.73.2,None,None,997,Overnight 2 Mon-Wed,UPD03,None,2011-01-26 00:00:00,2016-10-14 00:00:00,None,None,Curtis St,None,2100,None,TECH222,T-Mobile,2016-10-06 00:00:00
OVN,Curtis St - OVN,2100 Curtis St,CU-2105,None,Active,MK 3,795,-60,None,None,1465743F,Yes,59784,Assigned to pole,39.752067,-104.98864,None,32.73.2,32.73.2,None,None,332,Overnight  1 Tue-Thu,UPD03,None,2012-06-15 00:00:00,2014-03-10 00:00:00,None,None,Curtis St,None,2100,None,TECH222,T-Mobile,2012-02-02 00:00:00
OVN,Curtis St - OVN,2100 Curtis St,CU-2106,None,Active,MK 3,795,-60,None,None,14A6C947,Yes,32500,Assigned to pole,39.751961,-104.98851,None,32.73.2,32.73.2,None,None,997,Overnight 2 Mon-Wed,UPD03,None,2011-01-25 00:00:00,2013-07-24 00:00:00,None,None,Curtis St,None,2100,None,TECH222,T-Mobile,2011-03-10 00:00:00
OVN,Curtis St - OVN,2100 Curtis St,CU-2107,None,Active,MK 3,795,-60,None,None,14A6CE3F,Yes,73634,Assigned to pole,39.752108,-104.988591,None,32.73.2,32.73.2,None,None,332,Overnight  1 Tue-Thu,UPD03,None,2011-01-25 00:00:00,2014-03-10 00:00:00,None,None,Curtis St,None,2100,None,TECH222,T-Mobile,2012-07-06 00:00:00
OVN,Curtis St - OVN,2100 Curtis St,CU-2111,None,Active,MK 3,795,-60,None,None,14A6CE25,Yes,128407,Assigned to pole,39.752185,-104.988486,None,32.73.2,32.73.2,None,None,332,Overnight  1 Tue-Thu,UPD03,None,2011-01-25 00:00:00,2014-03-10 00:00:00,None,None,Curtis St,None,2100,None,TECH222,T-Mobile,2013-12-19 00:00:00
OVN,Curtis St - OVN,2100 Curtis St,CU-2112,None,Active,MK 3,795,-60,None,None,2AB06A06,Yes,31389,Assigned to pole,39.752108,-104.988324,None,32.73.2,32.73.2,None,None,997,Overnight 2 Mon-Wed,UPD03,None,2011-01-25 00:00:00,2013-03-18 00:00:00,None,None,Curtis St,None,2100,None,TECH222,T-Mobile,2011-02-24 00:00:00
OVN,Curtis St - OVN,2100 Curtis St,CU-2113,None,Active,MK 3,795,-60,None,None,14A6CE24,Yes,32286,Assigned to pole,39.752189,-104.988482,None,32.73.2,32.73.2,None,None,332,Overnight  1 Tue-Thu,UPD03,None,2011-01-26 00:00:00,2012-12-13 00:00:00,None,None,Curtis St,None,2100,None,TECH222,T-Mobile,2011-06-03 00:00:00
OVN,Curtis St - OVN,2100 Curtis St,CU-2114,None,Active,MK 3,795,-60,None,None,14A6CB27,Yes,31992,Assigned to pole,39.752111,-104.98832,None,32.73.2,32.73.2,None,None,997,Overnight 2 Mon-Wed,UPD03,None,2011-01-25 00:00:00,2013-05-13 00:00:00,None,None,Curtis St,None,2100,None,TECH222,T-Mobile,2011-03-09 00:00:00
OVN,Curtis St - OVN,2100 Curtis St,CU-2115,None,Active,MK 3,795,-60,None,None,14A6CE23,Yes,118144,Assigned to pole,39.752278,-104.988377,None,32.73.2,32.73.2,None,None,332,Overnight  1 Tue-Thu,UPD03,None,2011-01-25 00:00:00,2012-10-05 00:00:00,None,None,Curtis St,None,2100,None,TECH222,T-Mobile,2013-10-05 00:00:00
OVN,Curtis St - OVN,2100 Curtis St,CU-2116,None,Active,MK 3,795,-60,None,None,14A6CB35,Yes,33918,Assigned to pole,39.752183,-104.988222,None,32.73.2,32.73.2,None,None,997,Overnight 2 Mon-Wed,UPD03,None,2011-01-25 00:00:00,2013-03-18 00:00:00,None,None,Curtis St,None,2100,None,TECH222,T-Mobile,2011-05-25 00:00:00
OVN,Curtis St - OVN,2100 Curtis St,CU-2118,None,Active,MK 3,795,-60,None,None,14A6CB21,Yes,38392,Assigned to pole,39.752188,-104.988218,None,32.73.2,32.73.2,None,None,997,Overnight 2 Mon-Wed,UPD03,None,2011-01-25 00:00:00,2014-11-24 00:00:00,None,None,Curtis St,None,2100,None,TECH222,T-Mobile,2011-09-14 00:00:00
OVN,Curtis St - OVN,2100 Curtis St,CU-2120,None,Active,MK 3,795,-60,None,None,14A6CB33,Yes,62740,Assigned to pole,39.752262,-104.988123,None,32.73.2,32.73.2,None,None,997,Overnight 2 Mon-Wed,UPD03,None,2011-01-26 00:00:00,2014-03-10 00:00:00,None,None,Curtis St,None,2100,None,TECH222,T-Mobile,2011-12-27 00:00:00
OVN,Curtis St - OVN,2100 Curtis St,CU-2122,None,Active,MK 3,795,-60,None,None,14A6CB20,Yes,32856,Assigned to pole,39.752266,-104.988119,None,32.73.2,32.73.2,None,None,997,Overnight 2 Mon-Wed,UPD03,None,2011-01-26 00:00:00,2015-11-02 00:00:00,None,None,Curtis St,None,2100,None,TECH222,T-Mobile,2016-10-06 00:00:00
OVN,Curtis St - OVN,2100 Curtis St,CU-2123,None,Active,MK 3,795,-60,None,None,14A6CE21,Yes,62683,Assigned to pole,39.75247,-104.988118,None,32.73.2,32.73.2,None,None,332,Overnight  1 Tue-Thu,UPD03,None,2011-01-25 00:00:00,2011-01-25 00:00:00,None,None,Curtis St,None,2100,None,TECH222,T-Mobile,2012-01-25 00:00:00
OVN,Curtis St - OVN,2100 Curtis St,CU-2124,None,Active,MK 3,795,-60,None,None,14A6CB84,Yes,123450,Assigned to pole,39.75234,-104.988023,None,32.73.2,32.73.2,None,None,997,Overnight 2 Mon-Wed,UPD03,None,2011-01-25 00:00:00,2012-09-11 00:00:00,None,None,Curtis St,None,2100,None,TECH222,T-Mobile,2013-09-11 00:00:00
OVN,Curtis St - OVN,2100 Curtis St,CU-2125,None,Active,MK 3,795,-60,None,None,14A6CE20,Yes,49350,Assigned to pole,39.752473,-104.988114,None,32.73.2,32.73.2,None,None,332,Overnight  1 Tue-Thu,UPD03,None,2011-01-26 00:00:00,2011-01-26 00:00:00,None,None,Curtis St,None,2100,None,TECH222,T-Mobile,2012-01-26 00:00:00
OVN,Curtis St - OVN,2100 Curtis St,CU-2126,None,Active,MK 3,795,-60,None,None,14A6CB38,Yes,30626,Assigned to pole,39.752344,-104.988019,None,32.73.2,32.73.2,None,None,997,Overnight 2 Mon-Wed,UPD03,None,2011-01-25 00:00:00,2013-05-10 00:00:00,None,None,Curtis St,None,2100,None,TECH222,T-Mobile,2011-03-11 00:00:00
OVN,Curtis St - OVN,2100 Curtis St,CU-2130,None,Active,MK 3,795,-60,None,None,14A6CB09,Yes,32771,Assigned to pole,39.752424,-104.987916,None,32.73.2,32.73.2,None,None,997,Overnight 2 Mon-Wed,UPD03,None,2011-01-26 00:00:00,2016-05-25 00:00:00,None,None,Curtis St,None,2100,None,TECH222,T-Mobile,2011-03-15 00:00:00
OVN,Curtis St - OVN,2100 Curtis St,CU-2136,None,Active,MK 3,795,-60,None,None,14A6CDFE,Yes,63049,Assigned to pole,39.752576,-104.987712,None,32.73.2,32.73.2,None,None,997,Overnight 2 Mon-Wed,UPD03,None,2011-01-26 00:00:00,2011-01-26 00:00:00,None,None,Curtis St,None,2100,None,TECH222,T-Mobile,2012-01-26 00:00:00
OVN,Curtis St - OVN,2100 Curtis St,CU-2138,None,Active,MK 3,795,-60,None,None,14A6CE46,Yes,61916,Assigned to pole,39.752579,-104.987709,None,32.73.2,32.73.2,None,None,997,Overnight 2 Mon-Wed,UPD03,None,2011-01-25 00:00:00,2011-01-25 00:00:00,None,None,Curtis St,None,2100,None,TECH222,T-Mobile,2012-01-25 00:00:00
OVN,Delgany St - OVN,1400 Delgany St,DL-1409,None,Active,MK 3,795,-60,None,None,14A6CDDE,Yes,62671,Assigned to pole,39.751736,-105.004684,None,32.73.2,32.73.2,None,None,332,Overnight  1 Tue-Thu,COM01,None,2011-01-28 00:00:00,2011-01-28 00:00:00,None,None,Delgany St,None,1400,None,TECH220,T-Mobile,2012-01-28 00:00:00
OVN,Delgany St - OVN,1400 Delgany St,DL-1411,None,Active,MK 3,795,-60,None,None,14A6CE01,Yes,127886,Assigned to pole,39.75174,-105.004679,None,32.73.2,32.73.2,None,None,332,Overnight  1 Tue-Thu,COM01,None,2011-01-28 00:00:00,2013-04-05 00:00:00,None,None,Delgany St,None,1400,None,TECH220,T-Mobile,2014-04-05 00:00:00
OVN,Delgany St - OVN,1400 Delgany St,DL-1419,None,Active,MK 5,795,-60,None,None,14A6CE45,Yes,310259,Assigned to pole,39.751941,-105.004415,None,52.73.0,52.73.0,None,None,332,Overnight  1 Tue-Thu,COM01,None,2011-01-28 00:00:00,2015-12-14 00:00:00,None,None,Delgany St,None,1400,None,TECH220,T-Mobile,2016-11-24 00:00:00
OVN,Delgany St - OVN,1400 Delgany St,DL-1421,None,Active,MK 3,795,-60,None,None,14A6CE00,Yes,58615,Assigned to pole,39.751945,-105.00441,None,32.73.2,32.73.2,None,None,332,Overnight  1 Tue-Thu,COM01,None,2011-01-28 00:00:00,2011-01-28 00:00:00,None,None,Delgany St,None,1400,None,TECH220,T-Mobile,2012-01-28 00:00:00
OVN,Lawrence St - OVN,1800 Lawrence St,LW-1807,None,Active,MK 3,795,-50,None,None,036F1A27,Yes,128555,Assigned to pole,39.750704,-104.993917,None,32.73.2,32.73.2,None,None,332,Overnight  1 Tue-Thu,CBD14,None,2010-02-24 00:00:00,2014-07-11 00:00:00,None,None,Lawrence St,None,1800,None,TECH209,T-Mobile,2014-01-23 00:00:00
OVN,Lawrence St - OVN,1800 Lawrence St,LW-1811,None,Active,MK 3,795,-50,None,None,036F1A17,Yes,120590,Assigned to pole,39.750796,-104.993801,None,32.56.7,32.56.7,None,None,332,Overnight  1 Tue-Thu,CBD14,None,2010-02-24 00:00:00,2017-10-31 00:00:00,None,None,Lawrence St,None,1800,None,TECH209,T-Mobile,2014-01-04 00:00:00
OVN,Lawrence St - OVN,1800 Lawrence St,LW-1815,None,Active,MK 3,795,-50,None,None,036F1A06,Yes,32970,Assigned to pole,39.750903,-104.993667,None,32.73.2,32.73.2,None,None,332,Overnight  1 Tue-Thu,CBD14,None,2010-02-24 00:00:00,2018-03-14 00:00:00,None,None,Lawrence St,None,1800,None,TECH209,T-Mobile,2017-03-15 00:00:00
OVN,FD 14th Ct - OVN,000 FD 14th Ct,FD-27,None,Active,MK 5,795,-50,None,None,036F22B1,Yes,215776,Assigned to pole,39.748531,-105.001887,None,52.73.0,52.73.0,None,None,332,Overnight  1 Tue-Thu,LOD01,None,2010-03-09 00:00:00,2014-05-03 00:00:00,None,None,FD 14th Ct,None,0,None,TECH209,T-Mobile,2015-05-03 00:00:00
OVN,FD 14th Ct - OVN,000 FD 14th Ct,FD-5,None,Active,MK 5,795,-50,None,None,036F22F5,Yes,213806,Assigned to pole,39.747995,-105.001544,None,52.63.0,52.63.0,None,None,332,Overnight  1 Tue-Thu,LOD01,None,2010-03-09 00:00:00,2018-06-14 00:00:00,None,None,FD 14th Ct,None,0,None,TECH209,T-Mobile,2014-10-29 00:00:00
OVN,FD 14th Ct - OVN,000 FD 14th Ct,FD-7,None,Active,MK 5,795,-50,None,None,036F2246,Yes,221941,Assigned to pole,39.748044,-105.001577,None,52.73.0,52.73.0,None,None,332,Overnight  1 Tue-Thu,LOD01,None,2010-03-09 00:00:00,2013-12-16 00:00:00,None,None,FD 14th Ct,None,0,None,TECH209,T-Mobile,2014-12-16 00:00:00
OVN,Glenarm Pl - OVN,1300 Glenarm Pl,GL-1318,None,Active,MK 5,795,-50,None,None,14657B7D,Yes,220084,Assigned to pole,39.741457,-104.993389,None,52.73.0,52.73.0,None,None,997,Overnight 2 Mon-Wed,CBD01,None,2010-02-22 00:00:00,2013-12-27 00:00:00,None,None,Glenarm Pl,None,1300,None,TECH222,T-Mobile,2014-12-27 00:00:00
OVN,Glenarm Pl - OVN,1300 Glenarm Pl,GL-1320,None,Active,MK 5,795,-50,None,None,14657B22,Yes,222659,Assigned to pole,39.741497,-104.993343,None,52.73.0,52.73.0,None,None,997,Overnight 2 Mon-Wed,CBD01,None,2010-02-22 00:00:00,2013-12-27 00:00:00,None,None,Glenarm Pl,None,1300,None,TECH222,T-Mobile,2014-12-27 00:00:00
OVN,Glenarm Pl - OVN,1300 Glenarm Pl,GL-1322,None,Active,MK 5,795,-50,None,None,14657C74,Yes,217694,Assigned to pole,39.741538,-104.993287,None,52.73.0,52.73.0,None,None,997,Overnight 2 Mon-Wed,CBD01,None,2010-02-22 00:00:00,2013-12-27 00:00:00,None,None,Glenarm Pl,None,1300,None,TECH222,T-Mobile,2014-12-27 00:00:00
OVN,Glenarm Pl - OVN,1300 Glenarm Pl,GL-1324,None,Active,MK 5,795,0,None,None,1FCC533E,Yes,310264,Assigned to pole,39.741404,-104.993212,None,52.73.0,52.73.0,None,None,997,Overnight 2 Mon-Wed,CBD01,None,2015-12-07 00:00:00,2015-12-07 00:00:00,None,None,Glenarm Pl,None,1300,None,TECH222,T-Mobile,2016-11-24 00:00:00
OVN,Glenarm Pl - OVN,1300 Glenarm Pl,GL-1325,None,Active,MK 5,795,-50,None,None,14657C52,Yes,219623,Assigned to pole,39.741684,-104.993373,None,52.73.0,52.73.0,None,None,332,Overnight  1 Tue-Thu,CBD01,None,2010-02-22 00:00:00,2013-12-27 00:00:00,None,None,Glenarm Pl,None,1300,None,TECH222,T-Mobile,2014-12-27 00:00:00
OVN,Glenarm Pl - OVN,1300 Glenarm Pl,GL-1326,None,Active,MK 5,795,0,None,None,1FCC53AA,Yes,314420,Assigned to pole,39.741442,-104.993158,None,52.73.0,52.73.0,None,None,997,Overnight 2 Mon-Wed,CBD01,None,2015-12-07 00:00:00,2015-12-07 00:00:00,None,None,Glenarm Pl,None,1300,None,TECH222,T-Mobile,2016-11-24 00:00:00
OVN,Glenarm Pl - OVN,1300 Glenarm Pl,GL-1327,None,Active,MK 5,795,-50,None,None,14657DBF,Yes,223299,Assigned to pole,39.741722,-104.993319,None,52.73.0,52.73.0,None,None,332,Overnight  1 Tue-Thu,CBD01,None,2010-02-22 00:00:00,2013-12-27 00:00:00,None,None,Glenarm Pl,None,1300,None,TECH222,T-Mobile,2014-12-27 00:00:00
OVN,Glenarm Pl - OVN,1300 Glenarm Pl,GL-1328,None,Active,MK 5,795,-50,None,None,14657DBC,Yes,278514,Assigned to pole,39.741667,-104.993122,None,52.73.0,52.73.0,None,None,997,Overnight 2 Mon-Wed,CBD01,None,2010-02-22 00:00:00,2015-12-07 00:00:00,None,None,Glenarm Pl,None,1300,None,TECH222,T-Mobile,2016-11-24 00:00:00
OVN,Glenarm Pl - OVN,1300 Glenarm Pl,GL-1329,None,Active,MK 5,795,-50,None,None,14657DD8,Yes,223416,Assigned to pole,39.741763,-104.993264,None,52.73.0,52.73.0,None,None,332,Overnight  1 Tue-Thu,CBD01,None,2010-02-22 00:00:00,2013-12-27 00:00:00,None,None,Glenarm Pl,None,1300,None,TECH222,T-Mobile,2014-12-27 00:00:00
OVN,Glenarm Pl - OVN,1300 Glenarm Pl,GL-1330,None,Active,MK 5,795,-50,None,None,14657C87,Yes,303524,Assigned to pole,39.741711,-104.993069,None,52.73.0,52.73.0,None,None,997,Overnight 2 Mon-Wed,CBD01,None,2010-02-22 00:00:00,2015-12-07 00:00:00,None,None,Glenarm Pl,None,1300,None,TECH222,T-Mobile,2016-11-24 00:00:00
OVN,Glenarm Pl - OVN,1300 Glenarm Pl,GL-1331,None,Active,MK 5,795,-50,None,None,14657CD2,Yes,222594,Assigned to pole,39.741807,-104.993214,None,52.73.0,52.73.0,None,None,332,Overnight  1 Tue-Thu,CBD01,None,2010-02-22 00:00:00,2013-12-27 00:00:00,None,None,Glenarm Pl,None,1300,None,TECH222,T-Mobile,2014-12-27 00:00:00
OVN,Glenarm Pl - OVN,1300 Glenarm Pl,GL-1332,None,Active,MK 5,795,-50,None,None,14657CD8,Yes,313904,Assigned to pole,39.74175,-104.993019,None,52.73.0,52.73.0,None,None,997,Overnight 2 Mon-Wed,CBD01,None,2010-02-22 00:00:00,2015-12-07 00:00:00,None,None,Glenarm Pl,None,1300,None,TECH222,T-Mobile,2016-11-24 00:00:00
OVN,Glenarm Pl - OVN,1300 Glenarm Pl,GL-1333,None,Active,MK 5,795,-50,None,None,14657AEA,Yes,311229,Assigned to pole,39.741847,-104.993161,None,52.73.0,52.73.0,None,None,332,Overnight  1 Tue-Thu,CBD01,None,2010-02-22 00:00:00,2015-12-29 00:00:00,None,None,Glenarm Pl,None,1300,None,TECH222,T-Mobile,2016-11-24 00:00:00
OVN,Glenarm Pl - OVN,1300 Glenarm Pl,GL-1335,None,Active,MK 5,795,-50,None,None,14657B8F,Yes,216016,Assigned to pole,39.741881,-104.993112,None,52.73.0,52.73.0,None,None,332,Overnight  1 Tue-Thu,CBD01,None,2010-02-22 00:00:00,2013-12-27 00:00:00,None,None,Glenarm Pl,None,1300,None,TECH222,T-Mobile,2014-12-27 00:00:00
OVN,Glenarm Pl - OVN,1300 Glenarm Pl,GL-1336,None,Active,MK 5,795,-50,None,None,14657C8A,Yes,313787,Assigned to pole,39.741799,-104.992955,None,52.73.0,52.73.0,None,None,997,Overnight 2 Mon-Wed,CBD01,None,2010-02-22 00:00:00,2015-12-07 00:00:00,None,None,Glenarm Pl,None,1300,None,TECH222,T-Mobile,2016-11-24 00:00:00
OVN,Glenarm Pl - OVN,1400 Glenarm Pl,GL-1403,None,Active,MK 5,795,-50,None,None,14656E9B,Yes,224316,Assigned to pole,39.742199,-104.992702,None,52.73.0,52.73.0,None,None,332,Overnight  1 Tue-Thu,CBD05,None,2010-06-01 00:00:00,2013-12-28 00:00:00,None,None,Glenarm Pl,None,1400,None,TECH222,T-Mobile,2014-12-28 00:00:00
OVN,Glenarm Pl - OVN,1400 Glenarm Pl,GL-1405,None,Active,MK 5,795,-50,None,None,14657E1F,Yes,221952,Assigned to pole,39.742195,-104.992706,None,52.73.0,52.73.0,None,None,332,Overnight  1 Tue-Thu,CBD05,None,2010-02-23 00:00:00,2013-12-28 00:00:00,None,None,Glenarm Pl,None,1400,None,TECH222,T-Mobile,2014-12-28 00:00:00
OVN,Glenarm Pl - OVN,1400 Glenarm Pl,GL-1406,None,Active,MK 5,795,-50,None,None,14657E54,Yes,274249,Assigned to pole,39.742101,-104.992563,None,52.73.0,52.73.0,None,None,997,Overnight 2 Mon-Wed,CBD05,None,2010-02-22 00:00:00,2018-04-19 00:00:00,None,None,Glenarm Pl,None,1400,None,TECH222,T-Mobile,2017-12-12 00:00:00
OVN,Glenarm Pl - OVN,1400 Glenarm Pl,GL-1407,None,Active,MK 5,795,-50,None,None,14657E7C,Yes,224176,Assigned to pole,39.742233,-104.992659,None,52.73.0,52.73.0,None,None,332,Overnight  1 Tue-Thu,CBD05,None,2010-02-23 00:00:00,2018-07-06 00:00:00,None,None,Glenarm Pl,None,1400,None,TECH222,T-Mobile,2014-12-27 00:00:00
OVN,Glenarm Pl - OVN,1400 Glenarm Pl,GL-1408,None,Active,MK 5,795,-50,None,None,14657E81,Yes,359399,Assigned to pole,39.742142,-104.992513,None,52.73.0,52.73.0,None,None,997,Overnight 2 Mon-Wed,CBD05,None,2010-02-22 00:00:00,2017-01-26 00:00:00,None,None,Glenarm Pl,None,1400,None,TECH222,Verizon,2017-12-14 00:00:00
OVN,Glenarm Pl - OVN,1400 Glenarm Pl,GL-1409,None,Active,MK 5,795,-50,None,None,14657C40,Yes,388702,Assigned to pole,39.742274,-104.992605,None,52.73.0,52.73.0,None,None,332,Overnight  1 Tue-Thu,CBD05,None,2010-02-23 00:00:00,2018-01-30 00:00:00,None,None,Glenarm Pl,None,1400,None,TECH222,T-Mobile,None
OVN,Glenarm Pl - OVN,1400 Glenarm Pl,GL-1410,None,Active,MK 5,795,-50,None,None,14657E90,Yes,224890,Assigned to pole,39.742145,-104.992509,None,52.73.0,52.73.0,None,None,997,Overnight 2 Mon-Wed,CBD05,None,2010-02-22 00:00:00,2013-12-28 00:00:00,None,None,Glenarm Pl,None,1400,None,TECH222,T-Mobile,2014-12-28 00:00:00
OVN,Glenarm Pl - OVN,1400 Glenarm Pl,GL-1411,None,Active,MK 5,795,-50,None,None,14657C3E,Yes,215659,Assigned to pole,39.742315,-104.992552,None,52.73.0,52.73.0,None,None,332,Overnight  1 Tue-Thu,CBD05,None,2010-02-23 00:00:00,2013-12-28 00:00:00,None,None,Glenarm Pl,None,1400,None,TECH222,T-Mobile,2014-12-28 00:00:00
OVN,Glenarm Pl - OVN,1400 Glenarm Pl,GL-1412,None,Active,MK 5,795,-50,None,None,14657E25,Yes,216453,Assigned to pole,39.742228,-104.9924,None,52.73.0,52.73.0,None,None,997,Overnight 2 Mon-Wed,CBD05,None,2010-02-22 00:00:00,2013-12-28 00:00:00,None,None,Glenarm Pl,None,1400,None,TECH222,T-Mobile,2014-12-28 00:00:00
OVN,Lincoln St - OVN,1600 Lincoln St,LN-1625,None,Active,MK 3,795,-50,None,None,14657875,Yes,34224,Assigned to pole,39.742486,-104.986215,None,32.73.2,32.73.2,None,None,332,Overnight  1 Tue-Thu,CAP01,None,2010-03-12 00:00:00,2018-01-09 00:00:00,None,None,Lincoln St,None,1600,None,TECH205,T-Mobile,2011-12-15 00:00:00
OVN,Lincoln St - OVN,1600 Lincoln St,LN-1626,None,Active,MK 3,795,-50,None,None,14657A3C,Yes,32276,Assigned to pole,39.742541,-104.986008,None,32.73.2,32.73.2,None,None,997,Overnight 2 Mon-Wed,CAP01,None,2010-03-12 00:00:00,2013-10-31 00:00:00,None,None,Lincoln St,None,1600,None,TECH205,T-Mobile,2011-02-24 00:00:00
OVN,Lincoln St - OVN,1600 Lincoln St,LN-1627,None,Active,MK 3,795,-50,None,None,14657DCA,Yes,119498,Assigned to pole,39.742538,-104.986214,None,32.73.2,32.73.2,None,None,332,Overnight  1 Tue-Thu,CAP01,None,2010-03-12 00:00:00,2015-08-03 00:00:00,None,None,Lincoln St,None,1600,None,TECH205,T-Mobile,2014-01-18 00:00:00
OVN,Glenarm Pl - OVN,1700 Glenarm Pl,GL-1703,None,Active,MK 5,795,-50,None,None,14657C76,Yes,215470,Assigned to pole,39.744919,-104.98918,None,52.73.0,52.73.0,None,None,1292,Overnight 5 30min Tue-Thu,CBD11,None,2010-02-25 00:00:00,2016-05-18 00:00:00,None,None,Glenarm Pl,None,1700,None,TECH222,T-Mobile,2016-05-26 00:00:00
OVN,Glenarm Pl - OVN,1700 Glenarm Pl,GL-1705,None,Active,MK 5,795,-50,None,None,14657C46,Yes,362621,Assigned to pole,39.744958,-104.989127,None,52.73.0,52.73.0,None,None,1292,Overnight 5 30min Tue-Thu,CBD11,None,2010-02-25 00:00:00,2016-10-18 00:00:00,None,None,Glenarm Pl,None,1700,None,TECH222,Verizon,2017-12-14 00:00:00
